word,color,practice,congruent,incongruent,CN,GC,corrAns,CNpractice.thisRepN,CNpractice.thisTrialN,CNpractice.thisN,CNpractice.thisIndex,CNtrials.thisRepN,CNtrials.thisTrialN,CNtrials.thisN,CNtrials.thisIndex,GCpractice.thisRepN,GCpractice.thisTrialN,GCpractice.thisN,GCpractice.thisIndex,GCtrials.thisRepN,GCtrials.thisTrialN,GCtrials.thisN,GCtrials.thisIndex,thisRow.t,notes,CN_instructions1.started,key_resp_2.started,text.started,CN_instructions1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,CNpracticetrials.started,practicetask1.started,practicetaskkeys.started,CNpracticetrials.stopped,practicetaskkeys.keys,practicetaskkeys.rt,practicetaskkeys.duration,CN_instructions2.started,key_resp.started,instrText.started,CN_instructions2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,colornaming.started,target.started,response.started,colornaming.stopped,response.keys,response.corr,response.rt,response.duration,CNend.started,key_resp_3.started,text_2.started,CNend.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,GC_instructions1.started,key_resp_4.started,text_3.started,GC_instructions1.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,GCpracticetrials.started,text_6.started,key_resp_8.started,GCpracticetrials.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,GC_instructions2.started,key_resp_6.started,text_5.started,GC_instructions2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,gendercategorization.started,trial_task_2_text.started,key_resp_5.started,gendercategorization.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,final_message.started,text_4.started,key_resp_7.started,text_4.stopped,final_message.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
uncle,blue,0,1,0,1,0,b,,,,,0,3,3,1,,,,,,,,,13.219142154004658,,,,,,,,,,,,,,,,,,,,,,,13.204191096010618,13.71713131100114,13.71713131100114,14.051769704004982,b,1,0.31893881199357565,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
male,pink,0,0,1,1,0,p,,,,,0,4,4,8,,,,,,,,,14.067786227009492,,,,,,,,,,,,,,,,,,,,,,,14.052236924006138,14.566931334004039,14.566931334004039,14.936304134011152,p,1,0.3671920589986257,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
daughter,pink,0,1,0,1,0,p,,,,,0,5,5,10,,,,,,,,,14.94998273201054,,,,,,,,,,,,,,,,,,,,,,,14.937032917005126,15.465797282013227,15.465797282013227,15.75165166700026,p,1,0.2719175900128903,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
aunt,blue,0,0,1,1,0,b,,,,,0,6,6,2,,,,,,,,,15.766734093005653,,,,,,,,,,,,,,,,,,,,,,,15.752238257002318,16.249862734010094,16.249862734010094,16.584999383005197,b,1,0.3258922690001782,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
sister,pink,0,1,0,1,0,p,,,,,0,7,7,13,,,,,,,,,16.600139581001713,,,,,,,,,,,,,,,,,,,,,,,16.585660426004324,17.10036609999952,17.10036609999952,17.385889692013734,p,1,0.2766821980039822,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
lady,pink,0,1,0,1,0,p,,,,,0,8,8,16,,,,,,,,,17.40033382800175,,,,,,,,,,,,,,,,,,,,,,,17.386714185005985,17.8997891760082,17.8997891760082,18.236343980999663,p,1,0.33086036900931504,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
female,pink,0,1,0,1,0,p,,,,,0,9,9,0,,,,,,,,,18.250676294002915,,,,,,,,,,,,,,,,,,,,,,,18.2371971780085,18.750058824007283,18.750058824007283,19.135795736001455,p,1,0.38122981099877506,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
guy,blue,0,1,0,1,0,b,,,,,0,10,10,17,,,,,,,,,19.150130179012194,,,,,,,,,,,,,,,,,,,,,,,19.136598215001868,19.650066593007068,19.650066593007068,19.988089600010426,b,1,0.28680585499387234,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
gentleman,pink,0,0,1,1,0,p,,,,,0,11,11,4,,,,,,,,,20.000417942006607,,,,,,,,,,,,,,,,,,,,,,,19.988664087009965,20.500321702013025,20.500321702013025,20.735528159013484,p,1,0.2297176239953842,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
nephew,pink,0,0,1,1,0,p,,,,,0,12,12,19,,,,,,,,,20.75077628600411,,,,,,,,,,,,,,,,,,,,,,,20.736221106999437,21.25058521500614,21.25058521500614,21.51863742301066,p,1,0.25678824000351597,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
dad,pink,0,0,1,1,0,p,,,,,0,13,13,14,,,,,,,,,21.533129629009636,,,,,,,,,,,,,,,,,,,,,,,21.519065391999902,22.03505241801031,22.03505241801031,22.27019341700361,p,1,0.2315403700049501,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
grandpa,pink,0,0,1,1,0,b,,,,,0,14,14,5,,,,,,,,,22.285268884006655,,,,,,,,,,,,,,,,,,,,,,,22.27110992600501,22.783334075007588,22.783334075007588,23.06994384000427,p,0,0.2810519769991515,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
girl,pink,0,1,0,1,0,p,,,,,0,15,15,3,,,,,,,,,23.08456305100117,,,,,,,,,,,,,,,,,,,,,,,23.070745507007814,23.583179470006144,23.583179470006144,23.902282570008538,p,1,0.30964145698817447,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
maid,blue,0,0,1,1,0,b,,,,,0,16,16,18,,,,,,,,,23.916513585005305,,,,,,,,,,,,,,,,,,,,,,,23.903079045005143,24.418155068007763,24.418155068007763,24.80307432101108,b,1,0.38215847600076813,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
wife,blue,0,0,1,1,0,b,,,,,0,17,17,7,,,,,,,,,24.81698336401314,,,,,,,,,,,,,,,,,,,,,,,24.803891433009994,25.317455449010595,25.317455449010595,25.686520061004558,b,1,0.35661926299508195,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
handsome,blue,0,1,0,1,0,b,,,,,0,18,18,12,,,,,,,,,25.715327990008518,,,,,,,,,,,,,,,,,,,,,,,25.68735501500487,26.200460718013346,26.200460718013346,26.50293412001338,b,1,0.2965656769956695,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
son,blue,0,1,0,1,0,b,,,,,0,19,19,6,,,,,,,,,26.51694359300018,,,,,,,,,,,,,,,,,,,,,,,26.503648017009255,27.01839708100306,27.01839708100306,27.303794340012246,b,1,0.276633272995241,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.304481494007632,27.31634542500251,27.816643941012444,46.56934533400636,space,19.2438947900082,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.569444801003556,46.58257715801301,47.08292426500702,47.65192598300928,space,1.0522367819939973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
man,blue,1,1,0,0,1,m,,,,,,,,,0,0,0,4,,,,,47.680852522011264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.66894069800037,48.16693615200347,48.16693615200347,49.21963576800772,m,1.044233594002435,None,,,,,,,,,,,,,,,,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
aunt,blue,1,0,1,0,1,f,,,,,,,,,0,1,1,0,,,,,49.235582156004966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.22134583500156,49.733135945003596,49.733135945003596,50.185983608011156,m,0.4397711619967595,None,,,,,,,,,,,,,,,,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
mother,pink,1,1,0,0,1,f,,,,,,,,,0,2,2,3,,,,,50.20255915800226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.18690921300731,50.69984509900678,50.69984509900678,51.86808519001352,f,1.1541720719978912,None,,,,,,,,,,,,,,,,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
female,blue,1,0,1,0,1,f,,,,,,,,,0,3,3,2,,,,,51.882526818008046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.86868277800386,52.38284284900874,52.38284284900874,53.36758051801007,f,0.9737419610028155,None,,,,,,,,,,,,,,,,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
dad,pink,1,0,1,0,1,m,,,,,,,,,0,4,4,1,,,,,53.38336771000468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.3682027800096,53.86743720600498,53.86743720600498,54.5188636410021,m,0.6476625640061684,None,,,,,,,,,,,,,,,,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.51939702000527,54.53258538201044,55.015946888001054,55.586888428006205,space,1.0507873610040406,None,,,,,,,,,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
nephew,pink,0,0,1,0,1,m,,,,,,,,,,,,,0,0,0,7,55.6188041800051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.608861310000066,56.10002976900432,56.10002976900432,57.09982295401278,m,1,0.9842214560048888,None,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
sister,pink,0,1,0,0,1,f,,,,,,,,,,,,,0,1,1,8,57.116248978010844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.10050240100827,57.61647139600245,57.61647139600245,58.28604081600497,f,1,0.6633753369969781,None,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
wife,blue,0,0,1,0,1,f,,,,,,,,,,,,,0,2,2,10,58.299091122011305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.286477660003584,58.79973546000838,58.79973546000838,60.96996958300588,f,1,2.165664498010301,None,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
aunt,pink,0,1,0,0,1,f,,,,,,,,,,,,,0,3,3,0,60.98480890400242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.97070065099979,61.4836018190108,61.4836018190108,62.33469239300757,f,1,0.8380724699964048,None,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
damsel,pink,0,1,0,0,1,f,,,,,,,,,,,,,0,4,4,4,62.34899328699976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.335118719012826,62.84972238801129,62.84972238801129,63.734673392013065,f,1,0.8723289019981166,None,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
uncle,blue,0,1,0,0,1,m,,,,,,,,,,,,,0,5,5,1,63.749913544001174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.73541135599953,64.23300154300523,64.23300154300523,64.7853301550058,m,1,0.5396552960010013,None,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
female,blue,0,0,1,0,1,f,,,,,,,,,,,,,0,6,6,6,64.79988174200116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.78617264500645,65.29947442701086,65.29947442701086,65.83602403600526,f,1,0.5197383789927699,None,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
guy,blue,0,1,0,0,1,m,,,,,,,,,,,,,0,7,7,3,65.8518315830006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.83705543501128,66.35008629701042,66.35008629701042,66.78709183500905,m,1,0.43226261899690144,None,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
girls,pink,0,1,0,0,1,f,,,,,,,,,,,,,0,8,8,12,66.80221681400144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.78810174501268,67.29973215301288,67.29973215301288,67.86897828700603,f,1,0.5633679499878781,None,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
mother,blue,0,0,1,0,1,f,,,,,,,,,,,,,0,9,9,5,67.88262874900829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.86963512700459,68.38338269200176,68.38338269200176,69.16838852901128,f,1,0.7737833900027908,None,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
father,blue,0,1,0,0,1,m,,,,,,,,,,,,,0,10,10,13,69.1835218060005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.1692124990077,69.68243849099963,69.68243849099963,70.41778895500465,m,1,0.7284107129962649,None,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
boys,pink,0,0,1,0,1,m,,,,,,,,,,,,,0,11,11,15,70.43273678301193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.41850013899966,70.91617532300006,70.91617532300006,71.93772187700961,m,1,1.0164829770073993,None,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
dad,pink,0,0,1,0,1,m,,,,,,,,,,,,,0,12,12,2,71.95350370300002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.93852908701228,72.44929456501268,72.44929456501268,73.08435291101341,m,1,0.6235467930091545,None,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
daughter,blue,0,0,1,0,1,f,,,,,,,,,,,,,0,13,13,14,73.0989978560101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.08478112300509,73.58381879400986,73.58381879400986,74.2866402540094,f,1,0.7000034379889257,None,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
man,pink,0,0,1,0,1,m,,,,,,,,,,,,,0,14,14,11,74.30038523800613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.28753716200299,74.79945892600517,74.79945892600517,75.23670351500914,m,1,0.4335188819968607,None,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
man,blue,0,1,0,0,1,m,,,,,,,,,,,,,0,15,15,9,75.24914034201356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.23755200400774,75.75093884801026,75.75093884801026,76.28520735701022,m,1,0.5264507390093058,None,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
handsome,blue,0,1,0,0,1,m,,,,,,,,,,,,,0,16,16,16,76.30046698100341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.28602288001275,76.80083316900709,76.80083316900709,77.51866357900144,m,1,0.7084760690049734,None,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
gentleman,pink,0,0,1,0,1,m,,,,,,,,,,,,,0,17,17,18,77.53320471600455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.51967246099957,78.03300163301174,78.03300163301174,78.70180440900731,m,1,0.6547201560024405,None,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
madam,pink,0,1,0,0,1,f,,,,,,,,,,,,,0,18,18,17,78.71632160100853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.70252745400649,79.21683281700825,79.21683281700825,81.65140153501125,f,1,2.4246242819936015,None,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
lady,blue,0,0,1,0,1,f,,,,,,,,,,,,,0,19,19,19,81.66688565100776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.65209293201042,82.16618837100395,82.16618837100395,82.70237919900683,f,1,0.5308629549981561,None,,,,,,,,,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.70301128400024,82.71640076600306,82.71640076600306,83.7174138440023,104.86871197700384,space,22.14092092899955,None,517189,001,2024-05-11_12h40.17.555,stroop experiment,2024.1.4,None,2024-05-11 12h40.26.420018 -0400,
