word,color,practice,congruent,incongruent,CN,GC,corrAns,CNpractice.thisRepN,CNpractice.thisTrialN,CNpractice.thisN,CNpractice.thisIndex,CNtrials.thisRepN,CNtrials.thisTrialN,CNtrials.thisN,CNtrials.thisIndex,GCpractice.thisRepN,GCpractice.thisTrialN,GCpractice.thisN,GCpractice.thisIndex,GCtrials.thisRepN,GCtrials.thisTrialN,GCtrials.thisN,GCtrials.thisIndex,thisRow.t,notes,CN_instructions1.started,key_resp_2.started,text.started,CN_instructions1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,CNpracticetrials.started,practicetask1.started,practicetaskkeys.started,CNpracticetrials.stopped,practicetaskkeys.keys,practicetaskkeys.rt,practicetaskkeys.duration,CN_instructions2.started,key_resp.started,instrText.started,CN_instructions2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,colornaming.started,target.started,response.started,colornaming.stopped,response.keys,response.corr,response.rt,response.duration,CNend.started,key_resp_3.started,text_2.started,CNend.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,GC_instructions1.started,key_resp_4.started,text_3.started,GC_instructions1.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,GCpracticetrials.started,text_6.started,key_resp_8.started,GCpracticetrials.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,GC_instructions2.started,key_resp_6.started,text_5.started,GC_instructions2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,gendercategorization.started,trial_task_2_text.started,key_resp_5.started,gendercategorization.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,final_message.started,text_4.started,key_resp_7.started,text_4.stopped,final_message.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
nephew,pink,0,0,1,1,0,p,,,,,0,3,3,19,,,,,,,,,8.281012737003039,,,,,,,,,,,,,,,,,,,,,,,8.26888718000555,8.780651861001388,8.780651861001388,8.782892294002522,p,1,0.41259168599935947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
dad,pink,0,0,1,1,0,p,,,,,0,4,4,14,,,,,,,,,8.797022114005813,,,,,,,,,,,,,,,,,,,,,,,8.783544517005794,9.298452670002007,9.298452670002007,9.29974259500159,b,0,0.24968988900218392,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
damsel,blue,0,0,1,1,0,b,,,,,0,5,5,11,,,,,,,,,9.314012400005595,,,,,,,,,,,,,,,,,,,,,,,9.300300795999647,9.814243001004797,9.814243001004797,9.815761707002821,p,0,0.36299767699529184,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
daughter,pink,0,1,0,1,0,p,,,,,0,6,6,10,,,,,,,,,9.83014791700407,,,,,,,,,,,,,,,,,,,,,,,9.816414216002158,10.33094137700391,10.33094137700391,10.333488294003473,p,1,0.38449648700043326,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
gentleman,pink,0,0,1,1,0,p,,,,,0,7,7,4,,,,,,,,,10.347613864003506,,,,,,,,,,,,,,,,,,,,,,,10.334077356004855,10.848375539004337,10.848375539004337,10.849926499002322,p,1,0.14481939899997087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
handsome,blue,0,1,0,1,0,b,,,,,0,8,8,12,,,,,,,,,10.863788691000082,,,,,,,,,,,,,,,,,,,,,,,10.85050368100201,11.364571973004786,11.364571973004786,11.36698511600116,p,0,0.14882287299406016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
aunt,blue,0,0,1,1,0,b,,,,,0,9,9,2,,,,,,,,,11.383463627003948,,,,,,,,,,,,,,,,,,,,,,,11.367907507999917,11.880817393001053,11.880817393001053,11.883424928004388,b,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
father,blue,0,1,0,1,0,b,,,,,0,10,10,9,,,,,,,,,11.89863343199977,,,,,,,,,,,,,,,,,,,,,,,11.884813798998948,12.39815653700498,12.39815653700498,12.400486843005638,b,1,0.3986030270025367,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
grandpa,pink,0,0,1,1,0,b,,,,,0,11,11,5,,,,,,,,,12.42318513700593,,,,,,,,,,,,,,,,,,,,,,,12.401460978006071,12.913981344005151,12.913981344005151,12.916590765002184,b,1,0.14073945699783508,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
girl,pink,0,1,0,1,0,p,,,,,0,12,12,3,,,,,,,,,12.930679347999103,,,,,,,,,,,,,,,,,,,,,,,12.917563754002913,13.430989181004406,13.430989181004406,13.433006305000163,b,0,0.3137141339975642,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
grandma,blue,0,0,1,1,0,b,,,,,0,13,13,15,,,,,,,,,13.447212903003674,,,,,,,,,,,,,,,,,,,,,,,13.433790196999325,13.947436214002664,13.947436214002664,13.949272466001275,b,1,0.08635223400051473,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
female,pink,0,1,0,1,0,p,,,,,0,14,14,0,,,,,,,,,13.963878893999208,,,,,,,,,,,,,,,,,,,,,,,13.949943065003026,14.464081627003907,14.464081627003907,14.466462004005734,b,0,0.3173130709983525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
son,blue,0,1,0,1,0,b,,,,,0,15,15,6,,,,,,,,,14.481399960001,,,,,,,,,,,,,,,,,,,,,,,14.467483061001985,14.980500869001844,14.980500869001844,14.983127387000422,b,1,0.08234192900272319,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
sister,pink,0,1,0,1,0,p,,,,,0,16,16,13,,,,,,,,,14.999602906005748,,,,,,,,,,,,,,,,,,,,,,,14.984512734001328,15.498188926001603,15.498188926001603,15.500609134003753,p,1,0.46392577799997525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
wife,blue,0,0,1,1,0,b,,,,,0,17,17,7,,,,,,,,,15.51426414299931,,,,,,,,,,,,,,,,,,,,,,,15.501634801999899,16.014074149999942,16.014074149999942,16.015708392005763,b,1,0.08927682699868456,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
uncle,blue,0,1,0,1,0,b,,,,,0,18,18,1,,,,,,,,,16.030438829999184,,,,,,,,,,,,,,,,,,,,,,,16.01628776200232,16.530347917003382,16.530347917003382,16.532547939001233,p,0,0.47146323200286133,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
maid,blue,0,0,1,1,0,b,,,,,0,19,19,18,,,,,,,,,16.54724309300218,,,,,,,,,,,,,,,,,,,,,,,16.53354157200374,17.047738203000335,17.047738203000335,17.050010990999,b,1,0.2822206720011309,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.050842903001467,17.064464196999324,17.565479113000038,18.299755177002226,space,1.2251045130033162,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.299810240001534,18.31390570300573,18.81422445300268,19.833987688005436,space,1.514430405004532,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
man,blue,1,1,0,0,1,m,,,,,,,,,0,0,0,4,,,,,19.861943212003098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.850401171002886,20.34795875000418,20.34795875000418,22.098966791003477,f,1.7402770209955634,None,,,,,,,,,,,,,,,,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
female,blue,1,0,1,0,1,f,,,,,,,,,0,1,1,2,,,,,22.113425906005432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.09962010900199,22.614210908999667,22.614210908999667,22.61681899800169,f,2.105915323001682,None,,,,,,,,,,,,,,,,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
aunt,blue,1,0,1,0,1,f,,,,,,,,,0,2,2,0,,,,,22.6304753680015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.617732439000974,23.130202701002418,23.130202701002418,23.132505705005315,m,0.35521905399946263,None,,,,,,,,,,,,,,,,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
dad,pink,1,0,1,0,1,m,,,,,,,,,0,3,3,1,,,,,23.148054327000864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.133216371003073,23.647120612004073,23.647120612004073,23.648742411001876,m,0.45120404999761377,None,,,,,,,,,,,,,,,,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
mother,pink,1,1,0,0,1,f,,,,,,,,,0,4,4,3,,,,,23.663589331001276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.64935524300381,24.14687554300326,24.14687554300326,24.148453473004338,m,0.47818044899759116,None,,,,,,,,,,,,,,,,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.148850792000303,24.164427681003872,24.647057055000914,25.48230060100468,space,1.3062315240022144,None,,,,,,,,,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
sister,pink,0,1,0,0,1,f,,,,,,,,,,,,,0,0,0,8,25.510934508005448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.499371947000327,25.99694016000285,25.99694016000285,26.184671925002476,f,1,0.16925425199588062,None,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
dad,pink,0,0,1,0,1,m,,,,,,,,,,,,,0,1,1,2,26.199358597004903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.186123233004764,26.698436354003206,26.698436354003206,26.700973017999786,f,0,0.6522322089949739,None,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
gentleman,pink,0,0,1,0,1,m,,,,,,,,,,,,,0,2,2,18,26.71415281100053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.701984595005342,27.215418270003283,27.215418270003283,27.21786585800146,m,1,0.4803573199969833,None,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
man,blue,0,1,0,0,1,m,,,,,,,,,,,,,0,3,3,9,27.230868682003347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.218880487002025,27.731277390004834,27.731277390004834,27.733392602000094,f,0,0.46826510700338986,None,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
female,blue,0,0,1,0,1,f,,,,,,,,,,,,,0,4,4,6,27.747277492999274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.73442117200466,28.247305101001984,28.247305101001984,28.250107999003376,f,1,-0.01480464699852746,None,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
man,pink,0,0,1,0,1,m,,,,,,,,,,,,,0,5,5,11,28.26401671000349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.250966980005614,28.764316240005428,28.764316240005428,28.767199777001224,m,1,0.4730002450014581,None,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
girls,pink,0,1,0,0,1,f,,,,,,,,,,,,,0,6,6,12,28.781377412000438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.76820548500109,29.28054112600512,29.28054112600512,29.317660985005205,m,0,0.02066761999594746,None,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
madam,pink,0,1,0,0,1,f,,,,,,,,,,,,,0,7,7,17,29.333363197001745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3186885239993,29.830124626001634,29.830124626001634,29.883118864003336,m,0,0.045289540001249406,None,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
father,blue,0,1,0,0,1,m,,,,,,,,,,,,,0,8,8,13,29.89794381300453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.884043823003594,30.39773568200326,30.39773568200326,30.39899679100199,f,0,0.46116615700157126,None,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
handsome,blue,0,1,0,0,1,m,,,,,,,,,,,,,0,9,9,16,30.413329909999447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.39962150000065,30.914235877004103,30.914235877004103,30.916107323006145,m,1,0.4075373860032414,None,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
mother,blue,0,0,1,0,1,f,,,,,,,,,,,,,0,10,10,5,30.930741100004525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.917099641003006,31.430181973999424,31.430181973999424,31.43125742200209,f,1,0.3554198920028284,None,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
wife,blue,0,0,1,0,1,f,,,,,,,,,,,,,0,11,11,10,31.44642803800525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.43208919800236,31.94694045900542,31.94694045900542,31.948033322005358,m,0,0.3901365959973191,None,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
nephew,pink,0,0,1,0,1,m,,,,,,,,,,,,,0,12,12,7,31.96339049800008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.948564209000324,32.44717243600462,32.44717243600462,32.44939815300313,f,0,0.40435215800243896,None,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
lady,blue,0,0,1,0,1,f,,,,,,,,,,,,,0,13,13,19,32.46388753499923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.45046452400129,32.96317712300515,32.96317712300515,32.964265426002385,m,0,0.4721055659974809,None,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
daughter,blue,0,0,1,0,1,f,,,,,,,,,,,,,0,14,14,14,32.97982840100303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.964822644004016,33.48037543600367,33.48037543600367,33.482593345004716,m,0,0.3237580999993952,None,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
boys,pink,0,0,1,0,1,m,,,,,,,,,,,,,0,15,15,15,33.497076185005426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.48337894800352,33.99757877700176,33.99757877700176,34.01739010500023,m,1,0.016657289997965563,None,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
aunt,pink,0,1,0,0,1,f,,,,,,,,,,,,,0,16,16,0,34.03147871400142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.01821610600018,34.53055897800368,34.53055897800368,34.53275852800289,m,0,0.37161878399638226,None,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
uncle,blue,0,1,0,0,1,m,,,,,,,,,,,,,0,17,17,1,34.54708519799897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.53379194700392,35.04726405200199,35.04726405200199,35.14934751600231,f,0,0.09330392500123708,None,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
damsel,pink,0,1,0,0,1,f,,,,,,,,,,,,,0,18,18,4,35.16411009500007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1501693800019,35.66346307100321,35.66346307100321,35.682611545002146,m,0,0.006638211998506449,None,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
guy,blue,0,1,0,0,1,m,,,,,,,,,,,,,0,19,19,3,35.697169106999354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.68314719200134,36.197577181999804,36.197577181999804,36.20087307000358,m,1,-0.003467153997917194,None,,,,,,,,,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.201500141003635,36.213816774004954,36.213816774004954,37.214420218006126,39.79947415600327,space,3.5710912060021656,None,9991,001,2024-05-10_15h51.21.437,stroop experiment,2024.1.4,None,2024-05-10 15h51.35.837235 -0400,
