word,color,practice,congruent,incongruent,CN,GC,corrAns,CNpractice.thisRepN,CNpractice.thisTrialN,CNpractice.thisN,CNpractice.thisIndex,CNtrials.thisRepN,CNtrials.thisTrialN,CNtrials.thisN,CNtrials.thisIndex,GCpractice.thisRepN,GCpractice.thisTrialN,GCpractice.thisN,GCpractice.thisIndex,GCtrials.thisRepN,GCtrials.thisTrialN,GCtrials.thisN,GCtrials.thisIndex,thisRow.t,notes,CN_instructions1.started,key_resp_2.started,text.started,CN_instructions1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,CNpracticetrials.started,practicetask1.started,practicetaskkeys.started,CNpracticetrials.stopped,practicetaskkeys.keys,practicetaskkeys.rt,practicetaskkeys.duration,CN_instructions2.started,key_resp.started,instrText.started,CN_instructions2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,colornaming.started,target.started,response.started,colornaming.stopped,response.keys,response.corr,response.rt,response.duration,CNend.started,key_resp_3.started,text_2.started,CNend.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,GC_instructions1.started,key_resp_4.started,text_3.started,GC_instructions1.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,GCpracticetrials.started,text_6.started,key_resp_8.started,GCpracticetrials.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,GC_instructions2.started,key_resp_6.started,text_5.started,GC_instructions2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,gendercategorization.started,trial_task_2_text.started,key_resp_5.started,gendercategorization.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,final_message.started,text_4.started,key_resp_7.started,text_4.stopped,final_message.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
gentleman,pink,0,0,1,1,0,p,,,,,0,6,6,4,,,,,,,,,43.08711055399908,,,,,,,,,,,,,,,,,,,,,,,43.0735773569977,43.58801691199915,43.58801691199915,44.390064990999235,p,1,0.7987742749974132,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
male,pink,0,0,1,1,0,p,,,,,0,7,7,8,,,,,,,,,44.404604307994305,,,,,,,,,,,,,,,,,,,,,,,44.39070740599709,44.90360150299966,44.90360150299966,45.723092360996816,p,1,0.8135125499975402,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
girl,pink,0,1,0,1,0,p,,,,,0,8,8,3,,,,,,,,,45.73699832599959,,,,,,,,,,,,,,,,,,,,,,,45.72370864099503,46.23736244599422,46.23736244599422,47.05607995399623,p,1,0.8065024480019929,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
sister,pink,0,1,0,1,0,p,,,,,0,9,9,13,,,,,,,,,47.07025797399547,,,,,,,,,,,,,,,,,,,,,,,47.05662753299839,47.57066834599391,47.57066834599391,48.43847703799838,p,1,0.8565098519975436,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
grandpa,pink,0,0,1,1,0,b,,,,,0,10,10,5,,,,,,,,,48.45335264899768,,,,,,,,,,,,,,,,,,,,,,,48.439047281994135,48.95383644899994,48.95383644899994,49.8074846879972,p,0,0.8488202189982985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
aunt,blue,0,0,1,1,0,b,,,,,0,11,11,2,,,,,,,,,49.822939281999425,,,,,,,,,,,,,,,,,,,,,,,49.808698934997665,50.3209490589943,50.3209490589943,51.20686422299332,b,1,0.8710183489965857,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
daughter,pink,0,1,0,1,0,p,,,,,0,12,12,10,,,,,,,,,51.22396166299586,,,,,,,,,,,,,,,,,,,,,,,51.20761098299408,51.78924877699319,51.78924877699319,52.68969325099897,p,1,0.8950977490021614,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
damsel,blue,0,0,1,1,0,b,,,,,0,13,13,11,,,,,,,,,52.70457546399848,,,,,,,,,,,,,,,,,,,,,,,52.690210875996854,53.20348089599429,53.20348089599429,54.0075976099979,b,1,0.7979020290003973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
female,pink,0,1,0,1,0,p,,,,,0,14,14,0,,,,,,,,,54.022557139993296,,,,,,,,,,,,,,,,,,,,,,,54.008403150997765,54.520319767994806,54.520319767994806,55.30563144899497,p,1,0.7738527999972575,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
guy,blue,0,1,0,1,0,b,,,,,0,15,15,17,,,,,,,,,55.32046995699784,,,,,,,,,,,,,,,,,,,,,,,55.30634481299785,55.82031905099575,55.82031905099575,56.64888750699902,b,1,0.7845053100027144,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
uncle,blue,0,1,0,1,0,b,,,,,0,16,16,1,,,,,,,,,56.66048203799437,,,,,,,,,,,,,,,,,,,,,,,56.64958167299483,57.15386033899995,57.15386033899995,58.10607610399893,b,1,0.9364760250027757,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
handsome,blue,0,1,0,1,0,b,,,,,0,17,17,12,,,,,,,,,58.12094018099742,,,,,,,,,,,,,,,,,,,,,,,58.106522606998624,58.6199249229976,58.6199249229976,59.42298382999434,b,1,0.7964949660017737,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
son,blue,0,1,0,1,0,b,,,,,0,18,18,6,,,,,,,,,59.4366274579952,,,,,,,,,,,,,,,,,,,,,,,59.423411376999866,59.93733721499302,59.93733721499302,60.73955406299501,b,1,0.7962502459995449,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
maid,blue,0,0,1,1,0,b,,,,,0,19,19,18,,,,,,,,,60.753345165998326,,,,,,,,,,,,,,,,,,,,,,,60.73998691399902,61.25437951499771,61.25437951499771,62.00611047199345,b,1,0.736112888000207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.00659577299666,62.01992229799362,62.52001560499775,63.65650746999745,space,1.6302652119993581,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.6565374769998,63.67037361099938,64.16981961599959,112.14098945399746,space,48.45277117600199,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
mother,pink,1,1,0,0,1,f,,,,,,,,,0,0,0,3,,,,,112.16876250599307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.15465487399342,112.654025455995,112.654025455995,114.07207225599996,f,1.3997522270001355,None,,,,,,,,,,,,,,,,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
dad,pink,1,0,1,0,1,m,,,,,,,,,0,1,1,1,,,,,114.08704504399793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.07302168199385,114.58561789699888,114.58561789699888,115.47322986399377,m,0.8825984640061506,None,,,,,,,,,,,,,,,,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
aunt,blue,1,0,1,0,1,f,,,,,,,,,0,2,2,0,,,,,115.48630351299653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.47359969499666,115.98644986499858,115.98644986499858,117.25601140999788,f,1.2636935620030272,None,,,,,,,,,,,,,,,,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
man,blue,1,1,0,0,1,m,,,,,,,,,0,3,3,4,,,,,117.27206820199353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.25694759799808,117.76935238699662,117.76935238699662,118.75521070999821,m,0.9780349619977642,None,,,,,,,,,,,,,,,,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
female,blue,1,0,1,0,1,f,,,,,,,,,0,4,4,2,,,,,118.77055268999538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.7557560339992,119.26919265699689,119.26919265699689,120.13786847399751,f,0.8612257490021875,None,,,,,,,,,,,,,,,,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.13833008599613,120.15218483499484,120.65198272299313,125.63940321599512,space,5.474687410001934,None,,,,,,,,,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
mother,blue,0,0,1,0,1,f,,,,,,,,,,,,,0,0,0,5,125.67468277099397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.66226918299799,126.1525153659968,126.1525153659968,127.15488779999578,f,1,0.9880471770011354,None,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
wife,blue,0,0,1,0,1,f,,,,,,,,,,,,,0,1,1,10,127.16995025599317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.15601680499822,127.66934943499655,127.66934943499655,128.30448104099924,f,1,0.6310859870063723,None,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
aunt,pink,0,1,0,0,1,f,,,,,,,,,,,,,0,2,2,0,128.31937125900004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.3051277469931,128.81882050799322,128.81882050799322,129.4376786359935,f,1,0.6040805309967254,None,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
boys,pink,0,0,1,0,1,m,,,,,,,,,,,,,0,3,3,15,129.45240006999666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.43836304899742,129.95342623599572,129.95342623599572,130.60644684499857,m,1,0.6485964039966348,None,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
guy,blue,0,1,0,0,1,m,,,,,,,,,,,,,0,4,4,3,130.62086047799676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.60728724799992,131.11925260599673,131.11925260599673,131.72272521099512,m,1,0.5961335179963498,None,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
daughter,blue,0,0,1,0,1,f,,,,,,,,,,,,,0,5,5,14,131.73590987199714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.72332763199665,132.23548352999933,132.23548352999933,132.83970921599393,f,1,0.5864496750000399,None,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
madam,pink,0,1,0,0,1,f,,,,,,,,,,,,,0,6,6,17,132.8568559349951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.84104045499407,133.35308780199557,133.35308780199557,133.9217321449978,f,1,0.5581291470007272,None,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
dad,pink,0,0,1,0,1,m,,,,,,,,,,,,,0,7,7,2,133.93580735399883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.9226489979992,134.4363977069952,134.4363977069952,135.0907510439938,m,1,0.6509150910060271,None,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
damsel,pink,0,1,0,0,1,f,,,,,,,,,,,,,0,8,8,4,135.1049358139935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.09157962099562,135.60245421599393,135.60245421599393,136.50521251999453,f,1,0.8944495549949352,None,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
female,blue,0,0,1,0,1,f,,,,,,,,,,,,,0,9,9,6,136.51948186299705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.50601822199678,137.01965037799528,137.01965037799528,137.68850645699422,f,1,0.664697314001387,None,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
gentleman,pink,0,0,1,0,1,m,,,,,,,,,,,,,0,10,10,18,137.70211293499597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.68904982199456,138.20180087299377,138.20180087299377,138.93733977399825,m,1,0.7252613509990624,None,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
lady,blue,0,0,1,0,1,f,,,,,,,,,,,,,0,11,11,19,138.95217680299538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.93794278099813,139.45229710099375,139.45229710099375,140.17166234599426,f,1,0.7051312809999217,None,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
sister,pink,0,1,0,0,1,f,,,,,,,,,,,,,0,12,12,8,140.188107543996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.17237162899983,140.68678525699943,140.68678525699943,141.30530318399542,f,1,0.6132919039955596,None,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
uncle,blue,0,1,0,0,1,m,,,,,,,,,,,,,0,13,13,1,141.32037761999527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.30611519499507,141.81936402099382,141.81936402099382,142.4870946069932,m,1,0.6584702690015547,None,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
girls,pink,0,1,0,0,1,f,,,,,,,,,,,,,0,14,14,12,142.50237762100005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.48769793899555,142.9857242979997,142.9857242979997,143.60499859699485,f,1,0.602756918000523,None,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
man,blue,0,1,0,0,1,m,,,,,,,,,,,,,0,15,15,9,143.61896992499533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.60555575399485,144.12044897699525,144.12044897699525,144.78784243199334,m,1,0.6564542389969574,None,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
father,blue,0,1,0,0,1,m,,,,,,,,,,,,,0,16,16,13,144.8030036889977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.788573643993,145.3027960899999,145.3027960899999,145.9384927699939,m,1,0.6300217870011693,None,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
nephew,pink,0,0,1,0,1,m,,,,,,,,,,,,,0,17,17,7,145.95267704999424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.93937935599388,146.45285026799684,146.45285026799684,147.221842672996,m,1,0.7615385579993017,None,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
man,pink,0,0,1,0,1,m,,,,,,,,,,,,,0,18,18,11,147.23581739399378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.22267472499516,147.73702640699776,147.73702640699776,148.5218720319972,m,1,0.768854014997487,None,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
handsome,blue,0,1,0,0,1,m,,,,,,,,,,,,,0,19,19,16,148.53665030199772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.52290413599985,149.03634250100004,149.03634250100004,149.73858676599775,m,1,0.691881603001093,None,,,,,,,,,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.73916137399647,149.7528984419987,149.7528984419987,150.7528796359984,169.7873748859929,space,20.022225583001273,None,966477,001,2024-05-11_11h31.34.347,stroop experiment,2024.1.4,None,2024-05-11 11h31.43.839903 -0400,
